species,ps.type,little.d13.org,big.D13.org,big.D13.merged,latitude,longitude,author,year
Forchhammeria pallida,C3,-24.05,NA,16.4528614132043,19.31,-104.89,Mooney_etal,1989
Hamelia rostrata,C3,-27.4,NA,19.8028614132043,19.31,-104.89,Mooney_etal,1989
Hechtia sp.,CAM,-14.1,NA,6.5028614132043,19.31,-104.89,Mooney_etal,1989
Jacquinia pungens,C3,-25.65,NA,18.0528614132043,19.31,-104.89,Mooney_etal,1989
Mammillaria sp.,CAM,-12.2,NA,4.6028614132043,19.31,-104.89,Mooney_etal,1989
Myrmecophila chinodora,CAM,-11.7,NA,4.1028614132043,19.31,-104.89,Mooney_etal,1989
Nopalea karwinksiana,CAM,-12.95,NA,5.3528614132043,19.31,-104.89,Mooney_etal,1989
Oncidium sp.,CAM,-14.8,NA,7.2028614132043,19.31,-104.89,Mooney_etal,1989
Opuntia excelsa,CAM,-13.1,NA,5.5028614132043,19.31,-104.89,Mooney_etal,1989
Opuntia puberula,CAM,-12.4,NA,4.8028614132043,19.31,-104.89,Mooney_etal,1989
Pachycereus pecten-aboriginum,CAM,-12.25,NA,4.6528614132043,19.31,-104.89,Mooney_etal,1989
Peniocereus cuixmalensis,CAM,-14.1,NA,6.5028614132043,19.31,-104.89,Mooney_etal,1989
Peniocereus rosei,CAM,-12.3,NA,4.7028614132043,19.31,-104.89,Mooney_etal,1989
Philodendron warszewiczii,C3,-25.95,NA,18.3528614132043,19.31,-104.89,Mooney_etal,1989
Selenicereus vagans,CAM,-13,NA,5.4028614132043,19.31,-104.89,Mooney_etal,1989
Stemmadenia sp.,C3,-28.8,NA,21.2028614132043,19.31,-104.89,Mooney_etal,1989
Stenocereus chrysocarpus,CAM,-14.4,NA,6.8028614132043,19.31,-104.89,Mooney_etal,1989
Cascabela ovata,C3,-27.6,NA,20.0028614132043,19.31,-104.89,Mooney_etal,1989
Tillandsia streptophylla,CAM,-12.3,NA,4.7028614132043,19.31,-104.89,Mooney_etal,1989
Tillandsia diguetii,CAM,-14.2,NA,6.6028614132043,19.31,-104.89,Mooney_etal,1989
Tillandsia fasciculata,CAM,-13.1,NA,5.5028614132043,19.31,-104.89,Mooney_etal,1989
Tillandsia ionantha,CAM,-13.1,NA,5.5028614132043,19.31,-104.89,Mooney_etal,1989
Tillandsia makoyana,CAM,-12.85,NA,5.2528614132043,19.31,-104.89,Mooney_etal,1989
Tillandsia setacea,CAM,-11.15,NA,3.5528614132043,19.31,-104.89,Mooney_etal,1989
Tillandsia usneoides,CAM,-13.9,NA,6.3028614132043,19.31,-104.89,Mooney_etal,1989
Carex aquatilis,C3,NA,21.9,21.9,75.3,140,Welker_etal,2003
Dacrydium cupressinum,C3,-30.8023816,NA,22.7716693477125,-43.2,170.3,unpub,NA
Metrosideros umbellata,C3,-27.5334092,NA,19.5026969477125,-43.2,170.3,unpub,NA
Leiospermum racemosum,C3,-28.3439962,NA,20.3132839477125,-43.2,170.3,unpub,NA
Dacrydium cupressinum,C3,-31.0169024,NA,22.9861901477125,-43.2,170.3,unpub,NA
Metrosideros umbellata,C3,-27.52096,NA,19.4902477477125,-43.2,170.3,unpub,NA
Leiospermum racemosum,C3,-28.698133,NA,20.6674207477125,-43.2,170.3,unpub,NA
Griselinia littoralis,C3,-27.2806216,NA,19.2499093477125,-43.2,170.3,unpub,NA
Melicytus ramiflorus,C3,-28.2986824,NA,20.2679701477125,-43.2,170.3,unpub,NA
Leiospermum racemosum,C3,-28.7026916,NA,20.6719793477125,-43.2,170.3,unpub,NA
Griselinia littoralis,C3,-29.0819674,NA,21.0512551477125,-43.2,170.3,unpub,NA
Metrosideros umbellata,C3,-28.5472054,NA,20.5164931477125,-43.2,170.3,unpub,NA
Leiospermum racemosum,C3,-28.8513222,NA,20.8206099477125,-43.2,170.3,unpub,NA
Coriaria arborea,C3,-26.62,NA,18.5892877477125,-43.2,170.3,unpub,NA
Aristotelia serrata,C3,-28.7865794,NA,20.7558671477125,-43.2,170.3,unpub,NA
Coriaria arborea,C3,-26.17,NA,18.1392877477125,-43.2,170.3,unpub,NA
Melicytus ramiflorus,C3,-30.2213762,NA,22.1906639477125,-43.2,170.3,unpub,NA
Pinus monticola,C3,-25.72,NA,17.9242569082037,46.83,-116.72,Cernusak_etal,2001
Abuta candollei,C3,-28.5,NA,20.5616148633588,-2.85,-54.95,Domingues_etal,2007
Amphirrhox longifolia,C3,-33.6,NA,25.6616148633588,-2.85,-54.95,Domingues_etal,2007
Dodecastigma uleanum,C3,-30.3,NA,22.3616148633588,-2.85,-54.95,Domingues_etal,2007
Fridericia prancei,C3,-28.5,NA,20.5616148633588,-2.85,-54.95,Domingues_etal,2007
Brachiaria brizantha,C4,-12.6,NA,4.6616148633588,-2.85,-54.95,Domingues_etal,2007
Chimarrhis turbinata,C3,-30.5,NA,22.5616148633588,-2.85,-54.95,Domingues_etal,2007
Combretum sp.,C3,-29.7,NA,21.7616148633588,-2.85,-54.95,Domingues_etal,2007
Copaifera duckei,C3,-28.4,NA,20.4616148633588,-2.85,-54.95,Domingues_etal,2007
Cordia bicolor,C3,-30,NA,22.0616148633588,-2.85,-54.95,Domingues_etal,2007
Coussarea albescens,C3,-34.2,NA,26.2616148633588,-2.85,-54.95,Domingues_etal,2007
Desmodium sp.,C3,-29.2,NA,21.2616148633588,-2.85,-54.95,Domingues_etal,2007
Dichapetalum spruceanum,C3,-30.1,NA,22.1616148633588,-2.85,-54.95,Domingues_etal,2007
Duguetia cadaverica,C3,-35.8,NA,27.8616148633588,-2.85,-54.95,Domingues_etal,2007
Faramea platyneura,C3,-32.6,NA,24.6616148633588,-2.85,-54.95,Domingues_etal,2007
Goupia glabra,C3,-28.9,NA,20.9616148633588,-2.85,-54.95,Domingues_etal,2007
Iryanthera sagotiana,C3,-31.4,NA,23.4616148633588,-2.85,-54.95,Domingues_etal,2007
Lecythis lurida,C3,-30.2,NA,22.2616148633588,-2.85,-54.95,Domingues_etal,2007
Lecythis sp.,C3,-32.2,NA,24.2616148633588,-2.85,-54.95,Domingues_etal,2007
Licania michelli,C3,-31.8,NA,23.8616148633588,-2.85,-54.95,Domingues_etal,2007
Licaria brasiliensis,C3,-33.25,NA,25.3116148633588,-2.85,-54.95,Domingues_etal,2007
Manilkara huberi,C3,-30,NA,22.0616148633588,-2.85,-54.95,Domingues_etal,2007
Memora tanaeciicarpa,C3,-28.1,NA,20.1616148633588,-2.85,-54.95,Domingues_etal,2007
Miconia acinodendron,C3,-34.5,NA,26.5616148633588,-2.85,-54.95,Domingues_etal,2007
Micropholis sp.,C3,-29.5,NA,21.5616148633588,-2.85,-54.95,Domingues_etal,2007
Mouriri brachyanthera,C3,-32.1,NA,24.1616148633588,-2.85,-54.95,Domingues_etal,2007
Plinia cauliflora,C3,-36.1,NA,28.1616148633588,-2.85,-54.95,Domingues_etal,2007
Perebea mollis,C3,-30.3,NA,22.3616148633588,-2.85,-54.95,Domingues_etal,2007
Poecilanthe effusa,C3,-32,NA,24.0616148633588,-2.85,-54.95,Domingues_etal,2007
